channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins,firstReplyTimeHours
twitter,message,tweet,https://reply.buffer.com/conversations/W5Aagci6bQABtrA7,inbound,,gkozlowaski (Gabriel Kozlowaski),"""Esse novo @googlechrome com material design tá bem bonito, quase tanto quanto o @firefox""",PT-BR,2018-09-05 18:03:14,2018-09-05 18:03:14,https://twitter.com/statuses/1037400780226146309,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AaGNlF2gABMbtX,inbound,,zvorkapicos (Zoran Vorkapić),"""@firefox Did Google fix crippled ui on Firefox for Android?""","EN,Android",2018-09-05 18:01:59,2018-09-05 18:01:59,https://twitter.com/statuses/1037400463635898370,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AaFIxZmgAB0bBe,inbound,,jeanlafitte17 (Jean Lafitte),"""@hammercog @firefox may be utter shite now, but by modifying a user.js I can still make sane choices; the same cannot be said of @googlechrome which is an Orwellian piece of shite""",EN,2018-09-05 18:01:18,2018-09-05 18:01:18,https://twitter.com/statuses/1037400293565259776,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AZDNlF2gABMbsE,inbound,,GinaGenochio (Gina Genochio),"""@firefox has released it's newest Firefox Quantum browser today, and if you want it right fucking NOW just click on, 'About Firefox' on your old browser and that will trigger the download of the new one. Don't bother to thank me!""",EN,2018-09-05 17:57:32,2018-09-05 17:57:32,https://twitter.com/statuses/1037399344679399424,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AZAci6bQABtq_c,inbound,,iLuca90 (Luca Gelpi),"""#Firefox62 arriva oggi! Ecco tutte le novità del browser di casa @mozillaitalia @firefox""",IT,2018-09-05 17:57:20,2018-09-05 17:57:20,https://twitter.com/statuses/1037399296507867136,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AZAci6bQABtq_c,inbound,,iLuca90 (Luca Gelpi),"""@mozillaitalia @firefox Ecco il changelog completo di #Firefox62 appena rilasciato!
https://t.co/1MTeUGwDe0""",IT,2018-09-05 17:57:20,2018-09-05 18:10:25,https://twitter.com/statuses/1037402589434916865,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AY3IxZmgAB0bAW,inbound,,RandomFFUser (Random Firefox User),"""@BradyIves @firefox It is no longer supported but here you go! :)  https://t.co/gPxl663CJ4 #fxhelp""","EN,AoA",2018-09-05 17:56:44,2018-09-05 17:56:44,https://twitter.com/statuses/1037399142543380480,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AYg8i6bQABtq-7,inbound,,tuotoo (tuotoo 🐱),"""@jcberthon @RMerlinDev @firefox Maybe you should have posted it as ""Solution to every chrome issues can be found here -"" 😎""",EN,2018-09-05 17:55:14,2018-09-05 17:55:14,https://twitter.com/statuses/1037398768117669888,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AXUdEj2gABW2Z2,inbound,,RandomFFUser (Random Firefox User),"""@abadneon @firefox @kschwabable https://t.co/4YF2RbzW8Q""",,2018-09-05 17:49:57,2018-09-05 17:49:57,https://twitter.com/statuses/1037397435943927808,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AXUdEj2gABW2Z2,inbound,,RandomFFUser (Random Firefox User),"""@abadneon @firefox @kschwabable https://t.co/4YF2RbzW8Q""",,2018-09-05 17:49:57,2018-09-05 17:49:57,https://twitter.com/statuses/1037397435943927808,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AXY4xZmgAB0a-8,inbound,,SoulEater00000 (Soul),"""@sleep_addict @firefox @kschwabable loool stealing that""",EN,2018-09-05 17:49:50,2018-09-05 17:49:50,https://twitter.com/statuses/1037397407519191042,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AXRtEj2gABW2Zs,inbound,,RandomFFUser (Random Firefox User),"""@brad_studio @firefox @Apple @Google Hi! Please add a bug report for all the missing words. Make that bug block this one https://t.co/LBaVw5nvEE #fxhelp""","EN,AoA",2018-09-05 17:48:54,2018-09-05 17:48:54,https://twitter.com/statuses/1037397174617874438,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AXRtEj2gABW2Zu,inbound,,RandomFFUser (Random Firefox User),"""@brad_studio @firefox @Apple @Google Hi! Please add a bug report for all the missing words. Make that bug block this one https://t.co/LBaVw5nvEE #fxhelp""","EN,AoA",2018-09-05 17:48:54,2018-09-05 17:48:54,https://twitter.com/statuses/1037397174617874438,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AW8oxZmgAB0a-f,inbound,,BradyIves (Brady),"""Hey @firefox Why is ESR v52 upgrading to v60? v52 download on your site links to v60 also. I need v52 for silverlight support....""",EN,2018-09-05 17:48:20,2018-09-05 17:48:20,https://twitter.com/statuses/1037397030484758529,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AW8oxZmgAB0a-f,inbound,,BradyIves (Brady),"""@RandomFFUser @firefox Thank you! I figured but the website wasn't clear.""",EN,2018-09-05 17:48:20,2018-09-05 18:38:00,https://twitter.com/statuses/1037409528357314560,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AW4NEj2gABW2ZU,inbound,,brad_studio (Brad Studio),"""Anyone know how to refresh favicons in @FireFox bookmarks on Mac? Tried dumping cache, etc...nothing works.""","EN,Help Me,Bookmarks",2018-09-05 17:48:15,2018-09-05 17:48:15,https://twitter.com/statuses/1037397009530011648,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AW3dlF2gABMbp8,inbound,,jcverdie (Jean-Charles),"""night mode!""",EN,2018-09-05 17:48:10,2018-09-05 17:48:10,https://twitter.com/statuses/1037396988319461376,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AW0tEj2gABW2ZH,inbound,,RandomFFUser (Random Firefox User),"""@MichaelSDK @mozilla @firefox glad you did! sorry for the late reply :)""",EN,2018-09-05 17:46:55,2018-09-05 17:46:55,https://twitter.com/statuses/1037396674199670785,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AWuNlF2gABMbp0,inbound,,webshitweekly (n-gate),"""Big talk from an organization that bakes Google Analytics into their main product.  It took multiple bug reports for them even to consider allowing users to opt out.  It's still on by default.

https://t.co/FItb9rPqSp""","EN,Pending",2018-09-05 17:46:32,2018-09-05 17:46:32,https://twitter.com/statuses/1037396576011014144,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AWoYxZmgAB0a-H,inbound,,segundare111 (OGUNDARE OLUSEGUN),"""@firefox Great! Keep improving!""",EN,2018-09-05 17:46:20,2018-09-05 17:46:20,https://twitter.com/statuses/1037396525914247169,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AWRoxZmgAB0a9x,inbound,,nijanthan_v (Nijanthan Vijayakumar),"""Well well well!""",EN,2018-09-05 17:45:31,2018-09-05 17:45:31,https://twitter.com/statuses/1037396323031441408,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AWE9Ej2gABW2YU,inbound,,RandomFFUser (Random Firefox User),"""@JH_Blivvy @firefox @kschwabable Hi! What Chrome extensions have no alternative in Firefox? #fxhelp""","EN,AoA",2018-09-05 17:43:52,2018-09-05 17:43:52,https://twitter.com/statuses/1037395905169838082,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AWE9Ej2gABW2YU,inbound,,RandomFFUser (Random Firefox User),"""@JH_Blivvy @firefox @kschwabable Hi! What Chrome extensions have no alternative in Firefox? #fxhelp""","EN,AoA",2018-09-05 17:43:52,2018-09-05 17:43:52,https://twitter.com/statuses/1037395905169838082,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AVMci6bQABtq7N,inbound,,kahingcheung (Ka-Hing Cheung),"""Perhaps @firefox should target #Twitter ads to people not already using #Firefox https://t.co/ArUuCo3HzE""",EN,2018-09-05 17:41:04,2018-09-05 17:41:04,https://twitter.com/statuses/1037395200602066945,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AUnNEj2gABW2W7,inbound,,GrayThylacine (Gray),"""@firefox @kschwabable Been using it since version 1.0 used to run right from my flash drive in highschool to bypass the web filters""",EN,2018-09-05 17:38:36,2018-09-05 17:38:36,https://twitter.com/statuses/1037394578746343424,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ATwoxZmgAB0a7f,inbound,,LakshitBajaj (Lakshit Bajaj),"""@firefox just wanted to tell you how much i love the firefox focus app. Looking at the number of trackers it disables just baffles me. Thanks!!""","EN,Firefox Focus,Fan Luv,Help Me",2018-09-05 17:34:58,2018-09-05 17:34:58,https://twitter.com/statuses/1037393666271145984,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ATwoxZmgAB0a7f,outbound,Jens Hausdorf,LakshitBajaj (Lakshit Bajaj),"""@LakshitBajaj We'll soon block trackers on Desktop, too! You can read more here: https://t.co/yTlAXf40Iq -JH""","EN,Firefox Focus,Fan Luv,Help Me",2018-09-05 17:34:58,2018-09-05 19:26:30,https://twitter.com/statuses/1037421732590698496,6692,111.5333333,1.858888889
twitter,message,tweet,https://reply.buffer.com/conversations/W5ATo4xZmgAB0a7W,inbound,,MozillaZineFr (MozillaZine-fr.org),"""Fin de prise en charge de @Firefox sur Windows XP https://t.co/dVZSRHXRKE chutten""",FR,2018-09-05 17:34:26,2018-09-05 17:34:26,https://twitter.com/statuses/1037393531982241792,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ATT9Ej2gABW2Vn,inbound,,caliban10 (caliban10),"""The new @googlechrome looks like @firefox. I guess they got bored with ripping off Safari.""","EN,Fan Luv",2018-09-05 17:33:03,2018-09-05 17:33:03,https://twitter.com/statuses/1037393183175364608,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ATO4xZmgAB0a6q,inbound,,SatOnMySofa (Tweeting From My Sofa),"""Any #geeks out there tell me how to get rid of @bing as my search engine? I use @firefox as my browser &amp; @Google as search engine,but for some reason,when I open @firefox @bing comes up as search engine. How can I get rid of it &amp; get back to @Google Any answers please.""","EN,Help Me,Not Fan Luv",2018-09-05 17:32:42,2018-09-05 17:32:42,https://twitter.com/statuses/1037393096756133888,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ATO4xZmgAB0a6q,outbound,Jens Hausdorf,SatOnMySofa (Tweeting From My Sofa),"""@SatOnMySofa @bing @Google Hi, perhaps your default Homepage is set to Bing. Try setting another URL here: about:preferences#home -JH""","EN,Help Me,Not Fan Luv",2018-09-05 17:32:42,2018-09-05 19:31:08,https://twitter.com/statuses/1037422898733101056,7106,118.4333333,1.973888889
twitter,message,tweet,https://reply.buffer.com/conversations/W5ATO4xZmgAB0a6q,inbound,,SatOnMySofa (Tweeting From My Sofa),"""@firefox @bing @Google Sorted now,had to undo changes in Firefox &amp; refresh it. It was ok earlier,but when I opened Firefox bing came up as the search engine,weird!! Hate @bing but thanks for getting back to me,appreciated 😁""","EN,Help Me,Not Fan Luv",2018-09-05 17:32:42,2018-09-05 19:37:12,https://twitter.com/statuses/1037424428785827841,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ASqIxZmgAB0a59,inbound,,gustafengstrom (Gustaf Engström),"""@timonus @googlechrome @firefox That’s not a good thing""",EN,2018-09-05 17:30:15,2018-09-05 17:30:15,https://twitter.com/statuses/1037392477664112640,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ARqIxZmgAB0a5D,inbound,,dimitribosch (git dim 👨‍💻),"""@progapandist @ssaunier @firefox True. Even though, I keep using only the normal version.""",EN,2018-09-05 17:25:59,2018-09-05 17:25:59,https://twitter.com/statuses/1037391406921379842,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ARkdlF2gABMbkh,inbound,,dimitribosch (git dim 👨‍💻),"""@ssaunier @firefox Welcome to the bright side of the Force""",EN,2018-09-05 17:25:37,2018-09-05 17:25:37,https://twitter.com/statuses/1037391311052173312,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AQStlF2gABMbjQ,inbound,,demidashgod (Demi-God),"""@SABCNetwork @SABCNewsOnline @firefox is surprisingly faster than @googlechrome on my PC.""",EN,2018-09-05 17:20:09,2018-09-05 17:20:09,https://twitter.com/statuses/1037389936083853312,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AQKNlF2gABMbjG,inbound,,cloud66 (Cloud 66),"""@AdrianRamiro @firefox Thank you! We are in the process of replacing the SSL certificates very soon.""",EN,2018-09-05 17:19:35,2018-09-05 17:19:35,https://twitter.com/statuses/1037389794417037312,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5APEdlF2gABMbhc,inbound,,AdrianRamiro (𝙰𝚍𝚛𝚒𝚊𝚗 𝚁𝚊𝚖𝚒𝚛𝚘),"""""The security certificate for https://t.co/cZurefI11b is not trustworthy because the issuing organization failed to follow security practices. Certificates issued by Symantec, including the Thawte, GeoTrust, and RapidSSL brands, are not considered safe.""  /cc @cloud66 @firefox""","EN,Cert Issues",2018-09-05 17:14:57,2018-09-05 17:14:57,https://twitter.com/statuses/1037388627305799681,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AOx9Ej2gABW2QZ,inbound,,timonus (Tim Johnsen),"""The new @googlechrome looks a lot like @firefox to me""","EN,Fan Luv",2018-09-05 17:13:42,2018-09-05 17:13:42,https://twitter.com/statuses/1037388315899584513,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AOx9Ej2gABW2QZ,inbound,,timonus (Tim Johnsen),"""@gustafengstrom @googlechrome @firefox 🤷‍♂️ fine by me""","EN,Fan Luv",2018-09-05 17:13:42,2018-09-05 17:57:10,https://twitter.com/statuses/1037399253369348096,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AOl9lF2gABMbg2,inbound,,MichaelSDK (Michael Phillips),"""@mozilla @firefox I'm attempting to download Firefox ESR 52 from your website, but your button for it takes me to only ESR 60.2.0 versions""",EN,2018-09-05 17:12:55,2018-09-05 17:12:55,https://twitter.com/statuses/1037388115483222017,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AOl9lF2gABMbg2,inbound,,MichaelSDK (Michael Phillips),"""@mozilla @firefox Nevermind. Got It off your FTP""",EN,2018-09-05 17:12:55,2018-09-05 17:15:44,https://twitter.com/statuses/1037388823834054656,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AOe8i6bQABtq0r,inbound,,SO6P (Alex Rodriguez),"""@firefox is still faster""",EN,2018-09-05 17:12:26,2018-09-05 17:12:26,https://twitter.com/statuses/1037387995450621953,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AOa9Ej2gABW2P7,inbound,,brad_studio (Brad Studio),"""Started using @firefox today because I'm getting off the @Apple and @Google plantations. It's auto correct is hilarious. Look what word it wants to replace Kaepernick's name with! It's so accurate, love it! #WednesdayWisdom https://t.co/02R0oTjm6f""","EN,Fan Luv",2018-09-05 17:12:11,2018-09-05 17:12:11,https://twitter.com/statuses/1037387930711597056,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ANltEj2gABW2Or,inbound,,abadneon (Bullitt4872),"""@firefox @kschwabable Yeah, I'm still going to pass, as you still support ""net neutrality"".""",EN,2018-09-05 17:08:37,2018-09-05 17:08:37,https://twitter.com/statuses/1037387035726802946,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ANltEj2gABW2Or,inbound,,abadneon (Bullitt4872),"""@RandomFFUser @firefox @kschwabable I'm going to assume that you're trying to make some sort of point here.

Not sure what, but neat.""",EN,2018-09-05 17:08:37,2018-09-05 19:00:48,https://twitter.com/statuses/1037415266832068609,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ANWsi6bQABtqzV,inbound,,TheMaasum (MΛΛƧUM乃),"""@googlechrome: we released a new update, guys!
@firefox: so you have dark mode right? 
@googlechrome: error not found!🧐✌️
 #GoogleChrome #DarkMode""","EN,Help Me,Fan Luv",2018-09-05 17:07:38,2018-09-05 17:07:38,https://twitter.com/statuses/1037386786710872064,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AJlci6bQABtqsU,inbound,,o_renovato (@_renovato@lgbt.io 🏳️‍🌈),"""E o @googlechrome que tá parecendo o @firefox Quantum agora depois do update""","PT-BR,Help Me",2018-09-05 16:51:33,2018-09-05 16:51:33,https://twitter.com/statuses/1037382739278880768,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AH08i6bQABtqqP,inbound,,Karmtwitt (Carmelo Serraino),"""#Firefox_in_interlingua Con @firefox Naviga sin anxietate. Protege tu confidentialitate online  con le additivos in iste collection.  https://t.co/uLC4cgdg0B""",IT,2018-09-05 16:44:00,2018-09-05 16:44:00,https://twitter.com/statuses/1037380840999792641,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AHx9lF2gABMbWT,inbound,,Karmtwitt (Carmelo Serraino),"""#Twitter_in_interlingua Con @firefox Naviga sin anxietate. Protege tu confidentialitate online  con le additivos in iste collection.  https://t.co/uLC4cgdg0B""",IT,2018-09-05 16:43:51,2018-09-05 16:43:51,https://twitter.com/statuses/1037380800247984128,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AHvYxZmgAB0asN,inbound,,Karmtwitt (Carmelo Serraino),"""#BEN_TORNATE_A_SCHOLA Con @firefox Naviga sin anxietate. Protege tu confidentialitate online  con le additivos in iste collection.  https://t.co/uLC4cgdg0B""",IT,2018-09-05 16:43:40,2018-09-05 16:43:40,https://twitter.com/statuses/1037380757923291136,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AHr9lF2gABMbWK,inbound,,Karmtwitt (Carmelo Serraino),"""#Mozilla_in_interlingua Con @firefox Naviga sin anxietate. Protege tu confidentialitate online  con le additivos in iste collection.  https://t.co/uLC4cgdg0B""",IT,2018-09-05 16:43:27,2018-09-05 16:43:27,https://twitter.com/statuses/1037380699840544769,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AHpNlF2gABMbWE,inbound,,Karmtwitt (Carmelo Serraino),"""#interlingua_in_taxi Con @firefox Naviga sin anxietate. Protege tu confidentialitate online  con le additivos in iste collection.  https://t.co/uLC4cgdg0B""",IT,2018-09-05 16:43:16,2018-09-05 16:43:16,https://twitter.com/statuses/1037380654504259586,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AHmsi6bQABtqp8,inbound,,Karmtwitt (Carmelo Serraino),"""#jornalismo_in_interlingua Con @firefox Naviga sin anxietate. Protege tu confidentialitate online con le additivos in iste collection. https://t.co/uLC4cgdg0B""",IT,2018-09-05 16:43:06,2018-09-05 16:43:06,https://twitter.com/statuses/1037380611512651776,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AGItlF2gABMbUB,inbound,,RyudoGo (Ryudo),"""Bonjour @firefox_FR, suite à une MaJ du navigateur les vidéos Youtube ou même les .gif ne fonctionnent plus, en passant par le mode sans échec, tout refonctionne (même problème la semaine passée) avez-vous une une solution? Merci =) 
P.S. les modules compls ne sont pas la cause. https://t.co/o1SX5tfzEA""","FR,Help Me",2018-09-05 16:36:50,2018-09-05 16:36:50,https://twitter.com/statuses/1037379035620429825,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AGItlF2gABMbUB,outbound,,RyudoGo (Ryudo),"""@RyudoGo Bonsoir,

Avez-vous essayé de recharger la page en cause forçant la page à tout recharger (Ctrl+F5) ou en supprimant le cache https://t.co/KtX7C9iX0a ?

–Mt""","FR,Help Me",2018-09-05 16:36:50,2018-09-05 16:44:22,https://twitter.com/statuses/1037380931441647616,452,7.533333333,0.1255555556
twitter,message,tweet,https://reply.buffer.com/conversations/W5AGItlF2gABMbUB,inbound,,RyudoGo (Ryudo),"""@firefox_FR Le problème persiste, la semaine passée j'ai désinstallé/réinstallé Firefox 3 fois pour corriger le problème, aujourd'hui je me suis aperçu que c'était bien suite à une Maj de Firefox que ça ne fonctionne plus.""","FR,Help Me",2018-09-05 16:36:50,2018-09-05 18:34:15,https://twitter.com/statuses/1037408584995360774,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AGA4xZmgAB0ap6,inbound,,zlydareff (Антон),"""@lifenews_ru Go to @firefox""",EN,2018-09-05 16:36:19,2018-09-05 16:36:19,https://twitter.com/statuses/1037378904376438784,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AFldEj2gABW2C8,inbound,,roj_cz (Roj),"""@Lukaspitra Lepší by byl vzkaz pro vývojáře browserů: Zrušte ty debilní dotazy sakumprásk! Zlatý firefox 3.x!""",CZ,2018-09-05 16:34:19,2018-09-05 16:34:19,https://twitter.com/statuses/1037378401978540037,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AFV4xZmgAB0ao_,inbound,,TheEyevan (Parzival⚡️),"""Got my @firefox 56 back! I love it. 
Can’t use firefox without DownThemAll. They can keep their Quantum if it doesn’t support DTA""","EN,Fan Luv",2018-09-05 16:33:27,2018-09-05 16:33:27,https://twitter.com/statuses/1037378183652409355,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AFR9lF2gABMbSt,inbound,,JH_Blivvy (Blivvy🐝🇺🇸),"""@firefox @kschwabable Firefox I hear you but a lot of the extensions I use on chrome I can't use with you. If I can have all my extensions on chrome and use them with you then I'll make the switch. Until then, I'm staying put.""",EN,2018-09-05 16:33:05,2018-09-05 16:33:05,https://twitter.com/statuses/1037378091335786496,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AE24xZmgAB0aoV,inbound,,Karmtwitt (Carmelo Serraino),"""#Mozilla_in_interlingua  #BEN_TORNATE_A_SCHOLA @firefox Additivos de 10 e laude pro le schola.  Additivos pro inseniantes, parentes, e studentes que duce retro a  schola.""",IT,2018-09-05 16:31:22,2018-09-05 16:31:22,https://twitter.com/statuses/1037377661818073089,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AEyoxZmgAB0aoS,inbound,,Karmtwitt (Carmelo Serraino),"""#BEN_TORNATE_A_SCHOLA @firefox Additivos de 10 e laude pro le schola.  Additivos pro inseniantes, parentes, e studentes que duce retro a  schola. #Twitter_in_interlingua""",IT,2018-09-05 16:31:06,2018-09-05 16:31:06,https://twitter.com/statuses/1037377592372940800,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AEvsi6bQABtqmK,inbound,,Karmtwitt (Carmelo Serraino),"""#BEN_TORNATE_A_SCHOLA @firefox Additivos de 10 e laude pro le schola.  Additivos pro inseniantes, parentes, e studentes que duce retro a  schola. #Firefox_in_interlingua""",IT,2018-09-05 16:30:53,2018-09-05 16:30:53,https://twitter.com/statuses/1037377539549941762,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AEs9lF2gABMbR4,inbound,,scott_gruber (Scott Gruber),"""What’s new in @firefox @mozilla? 

1. Support for CSS Shapes, allowing for richer web page layouts

2. A brand new Shape Path Editor in the CSS inspector

3. Support for CSS Variable Fonts to make possible beautiful typography with a single font file. 

https://t.co/zPTDwC1UXg""","EN,No Action Taken",2018-09-05 16:30:43,2018-09-05 16:30:43,https://twitter.com/statuses/1037377495056539648,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AErIxZmgAB0aoE,inbound,,Karmtwitt (Carmelo Serraino),"""#BEN_TORNATE_A_SCHOLA @firefox Additivos de 10 e laude pro le schola. Additivos pro inseniantes, parentes, e studentes que duce retro a schola.""",IT,2018-09-05 16:30:36,2018-09-05 16:30:36,https://twitter.com/statuses/1037377467634343936,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AEdMi6bQABtqlv,inbound,,Hammas42793311 (Hammas),"""@NelsonMoralesYT @googlechrome @firefox You are out of your mind""",EN,2018-09-05 16:29:20,2018-09-05 16:29:20,https://twitter.com/statuses/1037377147214749697,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AERNlF2gABMbRT,inbound,,PhilippeLoctaux (phil🇷🇺🇫🇷),"""@UdaraU3 @firefox i dont understand the RAM problem. with like 15 tabs, i still have some ram left. and i prefer blink/webkit compared to servo, personal preference .""","EN,Fan Luv,Help Me",2018-09-05 16:28:50,2018-09-05 16:28:50,https://twitter.com/statuses/1037377024409710593,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AD6IxZmgAB0and,inbound,,niw (Yoshimasa Niwa),"""Now @googlechrome looks like @firefox but with corner radius. Adding corner radius is trend in this industry now.""","EN,Fan Luv",2018-09-05 16:27:19,2018-09-05 16:27:19,https://twitter.com/statuses/1037376643281563649,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5AD6dEj2gABW2Ap,inbound,,aboutict (aboutict.nl),"""Firefox 62 maakt trackingbescherming beter vindbaar https://t.co/0VtbnIzmsx https://t.co/1q2dLJNquG""",NL,2018-09-05 16:27:10,2018-09-05 16:27:10,https://twitter.com/statuses/1037376604345782272,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ADp4xZmgAB0anI,inbound,,EleeTadpole (Elee Mikolaj),"""@firefox Nice job retiring ESR 52, and forcing us to update. Better yet the new version REMOVES features, looks way worse, and runs slower! Even rolling back breaks the bookmarks! Finally trying to get me to switch to Chrome after YEARS of using Firefox?""","EN,Help Me,Bookmarks",2018-09-05 16:26:14,2018-09-05 16:26:14,https://twitter.com/statuses/1037376368940605440,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ADAMi6bQABtqkD,inbound,,kudasz (Greg Kudasz),"""@firefox First you fire people that don't think the way you want them to and now this bullshit autocomplete of URLs. You should be arrested.""",EN,2018-09-05 16:23:27,2018-09-05 16:23:27,https://twitter.com/statuses/1037375670068936706,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ACX9lF2gABMbO0,inbound,,EPro (Emil Protalinski),""".@Firefox 62 is out https://t.co/pEBoyArMvF""","EN,No Action Taken",2018-09-05 16:20:46,2018-09-05 16:20:46,https://twitter.com/statuses/1037374993741492224,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ACGYxZmgAB0alL,inbound,,MattCaywood (Matt Caywood),"""@firefox says it finally supports Canadian English (en-CA locale), but where's the Aboot Firefox menu? https://t.co/nTQ36cNKLY""",EN,2018-09-05 16:19:36,2018-09-05 16:19:36,https://twitter.com/statuses/1037374699221798918,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ABl9Ej2gABW19r,inbound,,tbiz (tbiz),"""“The features we’ve announced will significantly improve the status quo, but there’s more work to be done. Keep an eye out for future blog posts from us as we continue to improve ⁦@firefox⁩ protections.” ⁦@s_englehardt⁩  https://t.co/GdEbYCZ7BT""","EN,No Action Taken,Press Release",2018-09-05 16:17:25,2018-09-05 16:17:25,https://twitter.com/statuses/1037374151588110341,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ABEdlF2gABMbMV,inbound,,1sevgipitirci (bir sevgi pitirci),"""@firefox @kschwabable Since the last accidently update to quantum my extensions are not working properly. Reverting to FF49 or 50 didn't help. Now I got the issue with signatures. Can I backup FF on my macbook and restore it on imac? Please help. Its very important""","EN,Help Me,Sync",2018-09-05 16:14:10,2018-09-05 16:14:10,https://twitter.com/statuses/1037373331425701891,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W5ABEdlF2gABMbMV,outbound,Jens Hausdorf,1sevgipitirci (bir sevgi pitirci),"""@1sevgipitirci @kschwabable You could set up Firefox Accounts, which will automatically sync your extensions, bookmarks, history with other installations. Could you elaborate on what you mean with your extensions ""not working properly""? -JH""","EN,Help Me,Sync",2018-09-05 16:14:10,2018-09-05 19:47:20,https://twitter.com/statuses/1037426977479839744,12790,213.1666667,3.552777778
